Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-11-25,S005,P0001,Toys,West,241.0,38,77,48.23,64.58,20,Sunny,0,62.6,Spring
2022-08-15,S004,P0008,Electronics,West,228.0,89,153,97.76,46.53,15,Cloudy,1,41.99,Winter
2023-09-28,S002,P0012,Furniture,East,496.0,195,54,197.65,96.25,0,Rainy,0,96.33,Spring
2023-03-16,S002,P0017,Groceries,West,223.0,106,106,108.8,70.05,0,Cloudy,1,70.03,Summer
2023-06-03,S005,P0017,Furniture,North,221.0,90,27,88.98,47.84,10,Sunny,0,48.29,Winter
2023-10-28,S005,P0003,Groceries,North,347.0,7,31,-1.67,74.15,20,Sunny,1,76.48,Spring
2023-06-08,S003,P0007,Electronics,South,311.0,190,46,209.0,79.51,0,Snowy,1,83.1,Spring
2023-08-27,S002,P0020,Toys,East,183.0,40,140,31.76,94.62,20,Cloudy,0,99.45,Autumn
2023-03-29,S004,P0014,Groceries,West,78.0,35,98,30.76,41.83,5,Sunny,1,39.0,Summer
2023-05-07,S001,P0020,Toys,East,289.0,194,56,186.0,40.81,20,Snowy,0,38.93,Winter
2022-09-04,S004,P0013,Furniture,North,321.0,257,168,262.06,23.75,20,Rainy,1,22.48,Autumn
2022-09-21,S001,P0008,Furniture,West,289.0,62,175,54.04,18.76,20,Sunny,1,16.73,Spring
2022-03-14,S004,P0019,Groceries,East,394.0,201,195,216.24,96.05,20,Sunny,1,101.05,Spring
2022-10-07,S004,P0016,Clothing,South,310.0,150,40,154.32,13.3,20,Cloudy,0,11.09,Summer
2022-10-23,S005,P0017,Electronics,West,320.0,248,96,267.72,47.34,5,Sunny,0,46.78,Autumn
2022-01-16,S005,P0004,Electronics,West,68.0,29,63,31.19,13.62,10,Rainy,1,17.24,Summer
2023-02-09,S001,P0009,Furniture,East,454.0,23,61,32.34,16.78,10,Snowy,0,18.5,Autumn
2022-11-06,S004,P0013,Clothing,East,,7,102,1.29,70.92,5,Cloudy,0,67.41,Summer
2023-02-02,S001,P0017,Furniture,West,255.0,3,44,21.08,85.3,15,Cloudy,0,89.95,Spring
2023-09-21,S002,P0003,Electronics,North,472.0,420,133,414.5,48.43,20,Rainy,0,44.36,Summer
2022-08-18,S004,P0006,Groceries,North,348.0,183,184,179.38,57.51,15,Cloudy,0,57.99,Autumn
2022-06-20,S002,P0001,Clothing,East,418.0,343,93,336.6,26.44,20,Snowy,1,30.16,Autumn
2022-01-23,S004,P0014,Clothing,North,143.0,95,56,103.54,99.54,10,Rainy,1,98.13,Summer
2023-02-04,S005,P0017,Clothing,North,197.0,121,107,115.94,21.15,15,Cloudy,0,16.42,Summer
2022-05-30,S003,P0018,Toys,West,198.0,166,35,156.74,45.09,15,Cloudy,0,42.52,Spring
2022-10-23,S004,P0014,Groceries,East,121.0,27,85,40.62,86.47,5,Sunny,1,90.03,Winter
2022-07-26,S005,P0006,Furniture,West,62.0,17,26,32.06,60.52,0,Cloudy,0,62.1,Autumn
2023-05-30,S005,P0017,Groceries,East,208.0,140,80,143.13,80.16,0,Snowy,0,84.11,Spring
2022-03-01,S005,P0003,Electronics,North,133.0,63,47,64.72,95.53,15,Cloudy,1,94.51,Winter
2022-06-01,S004,P0020,Electronics,North,342.0,93,162,96.53,39.36,0,Sunny,0,41.0,Summer
2023-06-09,S004,P0012,Clothing,East,354.0,321,114,332.69,63.74,5,Sunny,1,62.48,Spring
2023-05-01,S002,P0004,Furniture,East,474.0,325,123,332.12,68.85,10,Snowy,1,66.5,Winter
2022-09-10,S005,P0002,Toys,East,99.0,88,120,88.54,71.4,5,Cloudy,1,74.35,Autumn
2022-04-19,S005,P0002,Toys,South,297.0,221,123,227.62,15.19,10,Snowy,0,13.69,Spring
2023-05-14,S004,P0001,Furniture,East,476.0,470,27,487.31,36.95,5,Cloudy,1,40.15,Autumn
2023-02-10,S003,P0009,Electronics,North,116.0,57,149,52.03,35.54,15,Snowy,0,30.72,Winter
2023-08-29,S002,P0020,Groceries,South,306.0,228,134,223.14,82.35,20,Cloudy,1,83.71,Spring
2022-03-28,S004,P0017,Furniture,East,477.0,25,137,21.12,16.44,15,Rainy,0,18.49,Spring
2023-09-01,S005,P0009,Electronics,West,182.0,76,195,88.31,97.88,5,Snowy,1,93.13,Autumn
2023-04-09,S003,P0003,Groceries,North,233.0,161,44,177.53,52.51,5,Snowy,1,54.28,Spring
2022-04-29,S002,P0016,Electronics,South,143.0,2,184,16.03,41.67,0,Rainy,1,38.89,Summer
2022-02-07,S002,P0006,Groceries,East,470.0,400,158,411.58,63.12,10,Cloudy,0,66.61,Autumn
2022-05-08,S002,P0009,Clothing,North,341.0,95,56,91.48,76.81,20,Snowy,0,76.9,Winter
2022-07-24,S004,P0009,Groceries,North,182.0,29,20,31.25,95.31,0,Cloudy,1,91.73,Autumn
2023-10-23,S004,P0006,Electronics,West,427.0,264,196,271.01,11.99,15,Rainy,0,10.82,Spring
2022-06-19,S005,P0014,Furniture,East,435.0,156,27,165.25,30.7,15,Rainy,1,27.8,Winter
2023-06-18,S004,P0013,Furniture,West,148.0,75,88,89.92,77.1,15,Rainy,1,77.8,Winter
2023-01-04,S005,P0011,Toys,West,198.0,124,49,126.18,61.17,0,Rainy,1,59.87,Winter
2022-08-07,S005,P0016,,West,76.0,70,116,89.14,64.9,15,Cloudy,0,64.62,Winter
2022-08-01,S005,P0017,Groceries,North,,133,61,144.39,38.68,0,Rainy,0,34.53,Summer
2022-04-28,S004,P0019,Furniture,North,338.0,166,22,178.78,29.35,15,Rainy,0,32.48,Summer
2023-03-16,S003,P0006,Groceries,South,160.0,5,110,3.85,25.85,15,Cloudy,1,23.17,Spring
2022-07-01,S002,P0010,Groceries,South,428.0,141,114,148.83,74.42,10,Sunny,0,76.13,Summer
2023-05-16,S003,P0013,Clothing,North,185.0,76,95,92.93,79.55,15,Rainy,1,80.09,Spring
2022-07-17,S001,P0012,Furniture,North,315.0,135,34,151.82,46.18,15,Snowy,1,44.5,Winter
2022-09-16,S002,P0012,Toys,South,51.0,30,35,27.77,79.57,10,Sunny,0,79.4,Spring
2022-01-14,S004,P0013,Electronics,West,318.0,249,62,260.05,91.75,20,Snowy,0,89.27,Autumn
2023-06-13,S004,P0002,Clothing,West,499.0,314,53,313.31,19.19,0,Rainy,0,21.8,Summer
2023-09-12,S003,P0020,Furniture,North,208.0,185,53,182.71,61.48,10,Snowy,0,61.68,Summer
2023-09-05,S004,P0012,Toys,North,144.0,20,105,26.03,31.68,10,Cloudy,1,29.46,Winter
2023-03-05,S001,P0007,Toys,South,292.0,212,175,222.88,37.93,5,Snowy,0,34.97,Winter
2022-07-19,S002,P0012,Electronics,North,456.0,318,97,320.89,18.4,20,Cloudy,0,23.15,Winter
2023-06-10,S003,P0010,Toys,North,94.0,19,81,24.62,29.19,15,Rainy,1,29.51,Summer
2022-11-26,S001,P0003,Furniture,East,233.0,132,157,145.78,64.56,20,Cloudy,0,60.84,Winter
2023-04-21,S001,P0003,Groceries,West,334.0,223,106,231.66,98.79,5,Snowy,1,102.27,Summer
2022-05-05,S005,P0008,Electronics,West,231.0,61,139,54.19,16.82,15,Cloudy,0,20.84,Summer
2022-08-18,S002,P0009,Toys,North,474.0,204,191,195.89,92.35,0,Sunny,1,89.34,Spring
2022-01-19,S001,P0006,Electronics,North,128.0,12,79,31.29,50.74,5,Cloudy,1,54.58,Summer
2023-06-09,S003,P0019,Groceries,West,466.0,340,144,352.37,55.02,15,Sunny,1,58.69,Winter
2022-02-20,S004,P0014,Clothing,South,280.0,130,104,121.29,92.62,5,Snowy,0,96.05,Spring
2022-03-27,S003,P0019,Electronics,South,159.0,143,107,160.5,25.03,5,Sunny,1,22.8,Winter
2023-09-04,S004,P0014,Electronics,South,446.0,241,114,258.35,68.59,10,Rainy,1,66.79,Summer
2022-09-02,S002,P0008,Clothing,South,269.0,202,90,201.39,97.94,5,Snowy,0,100.75,Autumn
2023-09-12,S004,P0010,Furniture,South,141.0,9,49,17.33,42.53,15,Rainy,0,40.45,Spring
2023-06-23,S001,P0008,Groceries,East,244.0,93,172,87.38,31.92,15,Snowy,1,30.9,Autumn
2023-04-22,S001,P0004,Groceries,East,59.0,27,67,39.77,54.36,20,Sunny,1,53.29,Autumn
2023-03-15,S004,P0020,Clothing,North,468.0,158,103,165.16,37.36,20,Rainy,0,39.05,Autumn
2023-07-14,S001,P0015,Electronics,North,432.0,373,149,363.47,95.11,20,Sunny,1,95.95,Winter
2023-10-29,S005,P0020,Clothing,North,314.0,37,161,31.41,15.84,0,Cloudy,0,19.13,Winter
2023-07-23,S004,P0009,Toys,West,,230,162,220.39,43.46,20,Sunny,1,46.76,Summer
2023-12-03,S002,P0006,Groceries,South,120.0,99,28,93.13,87.33,0,Cloudy,1,88.05,Autumn
2022-07-02,S001,P0016,Toys,East,287.0,246,184,247.32,90.85,5,Sunny,0,95.04,Summer
2022-06-30,S002,P0004,Electronics,East,94.0,18,151,26.05,42.82,15,Cloudy,0,41.31,Winter
2023-04-18,S003,P0001,Electronics,South,499.0,35,20,45.28,86.22,15,Cloudy,0,83.45,Winter
2023-03-09,S003,P0005,Electronics,West,130.0,78,199,81.09,93.74,0,Sunny,0,95.96,Spring
2023-04-21,S004,P0008,Groceries,East,293.0,5,140,17.89,55.45,5,Rainy,0,60.0,Spring
2023-09-19,S002,P0009,Clothing,East,235.0,231,62,221.09,39.69,20,Snowy,0,39.93,Autumn
2022-05-05,S003,P0017,Toys,West,171.0,136,94,148.67,73.18,5,Snowy,0,70.56,Autumn
2022-08-29,S001,P0005,Groceries,East,124.0,70,176,72.03,76.29,0,Cloudy,1,72.29,Autumn
2022-06-17,S001,P0002,Electronics,South,263.0,26,137,36.23,51.18,10,Cloudy,1,55.99,Autumn
2023-09-10,S002,P0002,Electronics,North,57.0,47,56,38.12,77.76,20,Rainy,0,81.94,Spring
2023-05-31,S003,P0017,Electronics,West,455.0,75,117,79.1,53.7,20,Cloudy,1,49.61,Winter
2022-01-23,S003,P0016,Electronics,South,122.0,72,136,82.26,31.19,20,Snowy,1,29.64,Winter
2022-10-20,S001,P0014,Toys,South,417.0,376,187,371.59,74.66,20,Sunny,0,73.96,Autumn
2022-01-23,S005,P0007,Electronics,West,154.0,22,94,12.53,53.43,5,Cloudy,1,55.85,Summer
2023-08-03,S005,P0006,Toys,East,160.0,148,174,165.38,24.78,10,Sunny,0,25.12,Winter
2023-06-18,S001,P0006,Groceries,North,120.0,78,167,78.72,94.45,10,Rainy,1,89.69,Spring
2023-12-27,S001,P0010,Furniture,East,68.0,13,116,7.83,49.2,15,Rainy,1,46.83,Autumn
2022-08-02,S004,P0013,Toys,South,447.0,251,133,242.68,33.07,0,Snowy,1,31.96,Winter
2022-10-08,S004,P0009,Groceries,South,114.0,82,68,93.2,67.29,15,Snowy,0,66.43,Autumn
2023-05-29,S004,P0014,Groceries,North,150.0,149,171,164.93,10.1,20,Cloudy,1,12.61,Summer
2023-05-06,S003,P0020,Groceries,West,177.0,173,33,172.5,61.05,15,Sunny,1,63.43,Autumn
2023-11-09,S003,P0019,Furniture,East,380.0,353,55,352.92,68.6,10,Sunny,1,71.23,Summer
2022-09-01,S005,P0018,Groceries,West,490.0,475,155,477.16,35.61,20,Cloudy,1,33.0,Spring
2023-01-22,S005,P0018,Electronics,West,372.0,342,21,341.89,49.92,5,Snowy,0,50.37,Winter
2022-12-19,S001,P0004,Electronics,West,220.0,195,166,186.22,68.23,0,Snowy,0,66.49,Summer
2022-08-10,S003,P0003,Electronics,West,483.0,399,146,406.83,46.04,0,Sunny,1,49.93,Summer
2023-03-01,S004,P0016,Groceries,West,,32,152,51.03,15.84,0,Rainy,1,20.31,Spring
2023-02-27,S001,P0012,Toys,West,350.0,212,179,207.34,63.92,10,Cloudy,0,60.75,Autumn
2023-07-28,S005,P0008,Furniture,East,472.0,133,29,143.64,96.62,15,Snowy,0,93.22,Summer
2022-08-15,S003,P0013,Toys,East,379.0,154,41,145.8,99.02,20,Sunny,0,95.79,Autumn
2022-03-29,S003,P0009,Electronics,South,385.0,345,113,346.54,23.05,15,Sunny,1,24.11,Winter
2022-01-26,S005,P0013,Toys,East,253.0,26,85,32.16,33.97,5,Snowy,0,38.58,Spring
2022-12-13,S003,P0007,Toys,North,401.0,389,101,397.46,87.91,0,Sunny,0,83.22,Autumn
2023-01-17,S005,P0005,Toys,North,279.0,65,106,81.37,87.24,5,Cloudy,0,82.62,Autumn
2022-01-02,S002,P0008,Electronics,North,241.0,42,187,46.32,14.8,15,,1,13.94,Spring
2023-04-18,S005,P0013,Toys,North,270.0,36,29,34.94,96.29,0,Cloudy,1,91.78,Summer
2023-08-19,S001,P0011,Furniture,East,120.0,35,182,45.13,95.66,10,Rainy,1,92.22,Spring
2022-01-15,S002,P0003,Clothing,East,453.0,100,142,90.67,54.52,15,Cloudy,1,54.14,Winter
2023-02-27,S005,P0010,Electronics,South,295.0,146,71,159.58,93.51,20,Sunny,1,97.77,Winter
2022-12-22,S002,P0008,Furniture,North,466.0,33,54,26.39,24.41,5,Sunny,1,22.69,Spring
2023-02-12,S001,P0006,Clothing,West,62.0,47,23,41.6,30.73,20,Cloudy,1,34.2,Autumn
2023-07-28,S001,P0010,Clothing,West,55.0,5,121,3.47,86.86,20,Sunny,1,86.52,Winter
2023-03-18,S004,P0017,Groceries,North,65.0,58,192,66.97,34.83,20,Snowy,0,31.74,Winter
2023-12-31,S002,P0009,Toys,East,198.0,57,105,54.8,70.19,0,Sunny,0,65.64,Spring
2022-02-04,S002,P0006,Electronics,North,109.0,48,130,57.11,76.17,20,Snowy,0,77.4,Winter
2022-07-12,S004,P0015,Clothing,North,327.0,179,192,197.78,11.84,5,Cloudy,1,12.81,Summer
2022-09-13,S003,P0002,Toys,West,195.0,110,149,113.59,52.77,0,Rainy,1,49.01,Spring
2022-09-16,S002,P0011,Electronics,East,,96,68,90.43,34.15,5,,0,29.88,Summer
2023-12-04,S001,P0015,Groceries,East,68.0,30,179,33.52,19.24,10,Sunny,0,15.77,Autumn
2023-04-30,S001,P0011,Toys,South,210.0,2,144,19.32,98.86,5,Rainy,0,97.33,Winter
2023-06-13,S003,P0013,Groceries,North,442.0,191,34,189.19,35.91,0,Snowy,0,36.87,Summer
2023-02-28,S002,P0009,Furniture,North,491.0,311,195,306.5,50.59,15,Sunny,0,46.6,Autumn
2022-12-17,S002,P0020,Furniture,North,409.0,313,133,329.19,22.47,20,Cloudy,1,23.1,Summer
2022-01-16,S002,P0015,Clothing,West,215.0,132,149,148.23,84.99,10,Cloudy,1,87.04,Winter
2022-04-10,S001,P0013,Clothing,North,335.0,108,41,127.98,42.3,20,Sunny,1,37.81,Winter
2022-05-23,S004,P0005,Toys,North,212.0,152,108,154.34,77.65,20,Sunny,1,72.85,Summer
2023-09-06,S002,P0017,Furniture,North,430.0,132,146,145.34,42.29,20,Snowy,1,40.54,Summer
2023-08-24,S002,P0017,Electronics,East,251.0,76,152,82.59,26.12,20,Sunny,1,24.37,Spring
2022-03-14,S004,P0008,Electronics,North,498.0,363,168,363.66,33.26,20,Cloudy,1,36.41,Winter
2022-01-20,S005,P0011,Furniture,West,73.0,5,192,18.86,67.08,15,Rainy,0,67.47,Spring
2022-04-06,S004,P0014,Groceries,West,179.0,56,117,54.78,20.81,15,Sunny,0,24.41,Summer
2023-07-19,S004,P0013,,North,106.0,32,151,49.66,59.91,20,Snowy,0,63.75,Spring
2022-06-19,S001,P0015,Electronics,East,228.0,179,144,169.37,54.7,10,Snowy,0,53.21,Summer
2022-02-07,S005,P0020,Furniture,North,183.0,175,190,177.54,95.38,5,Rainy,0,97.77,Winter
2023-06-26,S001,P0017,Toys,North,149.0,138,86,135.95,44.2,10,Cloudy,1,42.25,Summer
2022-02-26,S002,P0014,Clothing,East,381.0,323,56,315.42,17.35,15,Cloudy,0,15.16,Winter
2023-10-09,S004,P0013,Furniture,South,449.0,12,86,26.29,50.78,20,Snowy,0,45.8,Spring
2023-01-22,S005,P0002,Electronics,South,361.0,13,74,13.69,50.91,15,Cloudy,0,49.05,Winter
11/03/2023,S001,P0019,Furniture,West,334.0,37,167,46.46,51.24,15,Cloudy,1,47.97,Autumn
2022-02-14,S001,P0012,Clothing,North,417.0,109,157,121.48,68.62,0,Cloudy,1,65.56,Spring
2022-03-20,S005,P0012,DESCONOCIDO,South,405.0,330,113,335.78,19.77,10,Rainy,0,16.92,Winter
2022-10-19,S001,P0010,Toys,South,297.0,78,163,70.7,49.84,20,Snowy,1,46.0,Spring
2023-05-31,S004,P0003,Electronics,North,386.0,257,66,276.82,48.24,5,Rainy,1,44.53,Winter
2022-01-31,S002,P0012,Clothing,North,161.0,90,157,106.22,57.27,15,Rainy,0,53.07,Autumn
2023-04-12,S003,P0018,Electronics,North,179.0,134,199,143.96,66.44,5,Rainy,0,63.31,Autumn
2022-03-04,S004,P0012,Toys,West,407.0,97,67,114.54,19.1,10,Rainy,0,22.96,Winter
2023-09-26,S003,P0003,Clothing,West,455.0,271,126,263.8,58.54,5,Sunny,0,56.99,Summer
2022-07-16,S004,P0013,Furniture,South,461.0,262,117,265.03,92.03,20,Rainy,0,91.75,Summer
2022-12-09,S004,P0013,Toys,North,178.0,120,52,132.94,49.89,20,Snowy,1,53.04,Summer
2022-01-10,S004,P0003,,West,161.0,107,53,101.45,85.09,0,Rainy,1,82.52,Summer
2022-05-03,S002,P0004,,South,99.0,10,164,2.26,17.15,0,Rainy,1,17.93,Spring
2023-11-26,S005,P0004,Clothing,South  ,452.0,258,96,250.87,63.32,20,Snowy,1,66.38,Autumn
2022-03-05,S002,P0015,Toys,South,491.0,341,62,344.44,70.59,0,Snowy,0,74.65,Winter
2022-09-06,S004,P0017,Groceries,South,391.0,144,176,152.0,17.37,20,Sunny,1,18.39,Summer
2022-03-16,S005,P0020,Toys,West,453.0,44,135,41.66,37.87,15,Snowy,1,33.4,Summer
2023-02-01,S005,P0013,Furniture,West,246.0,191,182,203.37,24.78,5,Cloudy,0,28.73,Autumn
2023-06-01,S004,P0003,Toys,East,82.0,4,45,6.97,79.39,10,Rainy,0,74.94,Autumn
2022-11-11,S005,P0014,Furniture,South,304.0,293,164,295.52,62.9,20,Rainy,0,64.31,Summer
2023-01-03,S002,P0011,Furniture,South,269.0,140,135,140.51,26.75,5,,0,26.32,Summer
2022-04-12,S003,P0002,Toys,East,203.0,28,186,41.17,89.81,20,Snowy,1,89.89,Summer
2023-07-16,S004,P0014,Clothing,East,402.0,16,189,15.83,57.5,5,Sunny,1,59.46,Autumn
2022-08-18,S005,P0001,Clothing,West,368.0,180,121,184.49,19.38,15,Snowy,1,20.53,Spring
2023-07-30,S005,P0018,Clothing,East,232.0,190,153,199.28,47.29,20,Cloudy,1,45.86,Autumn
2022-06-15,S002,P0010,Furniture,South,499.0,465,103,479.95,97.68,20,Rainy,1,99.8,Summer
2022-01-28,S004,P0017,Electronics,South,463.0,385,61,399.81,84.36,10,Cloudy,1,85.56,Autumn
2023-10-29,S004,P0008,Furniture,North,470.0,72,134,81.44,91.78,5,Rainy,0,90.02,Autumn
2022-03-08,S003,P0009,Toys,West,123.0,100,63,98.59,53.06,10,Sunny,0,48.87,Winter
2022-12-27,S001,P0002,Toys,East,364.0,139,42,143.7,40.33,15,Rainy,1,37.2,Autumn
2023-05-13,S003,P0001,,East,118.0,102,172,113.1,28.92,0,Cloudy,0,28.3,Autumn
2023-02-18,S002,P0012,Groceries,North,74.0,52,28,68.16,45.79,5,Rainy,0,42.0,Spring
2022-02-10,S004,P0013,Groceries,West,,73,198,72.28,23.24,0,Sunny,1,25.76,Spring
2022-01-07,S003,P0013,Groceries,South,244.0,59,158,58.25,18.4,5,Sunny,1,16.55,Autumn
2023-03-15,S001,P0007,,South,417.0,117,27,116.09,46.51,0,Snowy,0,48.28,Spring
2022-08-10,S005,P0015,Groceries,South,338.0,48,149,48.38,99.71,5,Sunny,1,94.75,Spring
2022-12-05,S001,P0018,Electronics,East,88.0,63,189,57.45,88.4,10,Cloudy,1,92.23,Summer
2023-02-05,S004,P0014,Electronics,West,203.0,175,100,167.1,50.28,5,Cloudy,0,52.46,Winter
2023-02-26,S001,P0005,Groceries,North,221.0,112,35,131.91,96.65,15,Snowy,1,93.67,Spring
2022-10-12,S001,P0019,Toys,North,294.0,234,66,245.8,61.79,5,Snowy,1,66.37,Spring
2023-06-12,S002,P0006,Furniture,South,486.0,324,138,325.51,22.02,10,Cloudy,0,18.28,Autumn
2022-06-12,S002,P0003,Electronics,South,292.0,44,37,49.98,,10,Sunny,1,35.84,Summer
2022-06-27,S003,P0019,Furniture,South,157.0,74,139,73.17,28.47,0,Sunny,0,23.67,Winter
2023-09-12,S004,P0007,Groceries,North,153.0,121,199,119.36,19.67,10,Snowy,1,17.07,Spring
2023-04-17,S003,P0018,Toys,East,127.0,41,76,56.58,96.03,5,Cloudy,0,99.13,Spring
2023-01-06,S001,P0010,Furniture,West,,28,125,26.64,99.7,15,Cloudy,0,103.29,Winter
2023-10-01,S005,P0007,Clothing,South,174.0,64,97,63.32,65.32,10,Sunny,1,62.32,Spring
2023-12-16,S005,P0003,Electronics,East,121.0,15,60,29.16,72.71,10,Snowy,1,69.78,Autumn
2023-01-24,S005,P0009,Groceries,South,66.0,30,109,41.38,89.4,10,Rainy,0,91.31,Summer
2023-02-12,S001,P0018,Furniture,North,270.0,114,23,114.18,30.49,5,Rainy,0,31.59,Winter
2023-11-09,S002,P0001,Clothing,East,244.0,180,72,183.21,48.58,10,Sunny,1,49.03,Winter
2023-07-25,S002,P0001,,West,470.0,403,156,416.92,14.89,0,Sunny,0,14.79,Winter
2023-09-16,S001,P0006,Electronics,West,81.0,57,127,52.4,21.21,0,Cloudy,0,21.94,Summer
2022-10-18,S002,P0012,Furniture,North,432.0,142,75,155.47,32.31,20,Rainy,0,29.2,Winter
2023-07-22,S002,P0001,Furniture,South,450.0,95,165,88.77,20.42,0,Rainy,0,17.74,Summer
2023-01-11,S005,P0006,Electronics,South,205.0,34,161,42.28,25.09,10,Snowy,1,23.22,Winter
2023-08-05,S002,P0002,Toys,South,171.0,32,163,36.84,31.2,5,Cloudy,0,30.11,Winter
2023-07-14,S003,P0003,Toys,East,320.0,173,88,167.09,89.53,15,Rainy,1,87.93,Autumn
2023-08-27,S004,P0009,,East,444.0,228,142,243.01,83.5,15,Cloudy,1,78.86,Autumn
2022-02-18,S001,P0011,Electronics,South,182.0,107,33,115.61,74.75,20,Rainy,0,71.87,Winter
2022-03-16,S002,P0008,,South,192.0,68,41,66.08,91.59,15,Cloudy,1,91.12,Spring
2023-09-15,S003,P0012,Furniture,North,283.0,60,155,54.7,72.48,20,Cloudy,0,73.52,Spring
2023-05-24,S003,P0014,Furniture,West,172.0,73,178,79.63,21.6,0,Cloudy,0,20.42,Spring
2023-04-12,S004,P0020,Groceries,West,265.0,64,192,57.72,81.63,20,Sunny,0,76.91,Summer
2023-03-28,S003,P0004,Electronics,West,81.0,75,48,86.79,81.92,20,Rainy,0,83.91,Spring
2022-05-22,S001,P0009,Groceries,South,243.0,180,198,198.0,83.68,5,Rainy,0,84.62,Summer
2022-08-03,S002,P0020,Groceries,East,132.0,129,68,139.11,61.78,15,Sunny,0,59.69,Winter
2023-02-19,S001,P0016,Clothing,North,162.0,82,190,81.91,95.8,5,Rainy,0,93.4,Autumn
2022-02-18,S003,P0020,Electronics,South,-18.0,110,41,109.0,94.48,20,Cloudy,1,98.0,Winter
2023-03-14,S002,P0008,,South,412.0,196,101,206.64,82.96,5,Rainy,1,80.74,Autumn
2022-01-04,S004,P0014,Furniture,West,314.0,302,42,300.24,70.33,20,Snowy,0,72.22,Autumn
2023-04-09,S003,P0012,Furniture,East,248.0,25,52,30.17,69.31,20,Cloudy,0,66.99,Spring
2023-04-26,S005,P0012,Toys,West,246.0,23,52,34.58,84.66,10,Snowy,0,83.74,Summer
2022-12-30,S001,P0014,Groceries,South,457.0,456,177,461.15,95.5,0,Cloudy,0,100.25,Spring
2023-11-28,S001,P0002,Groceries,South,250.0,40,56,56.45,64.76,15,Sunny,0,66.15,Winter
2023-03-22,S005,P0008,Groceries,West,76.0,53,81,69.88,58.95,10,Snowy,1,58.81,Winter
2023-10-09,S004,P0011,Electronics,West,102.0,101,25,95.24,12.97,10,Sunny,1,13.13,Spring
2023-09-27,S005,P0016,Toys,West,375.0,210,176,224.61,81.06,0,Sunny,1,83.38,Winter
2022-03-01,S005,P0007,Clothing,South,452.0,411,133,412.03,48.57,5,Sunny,1,46.14,Autumn
2023-12-23,S005,P0009,Clothing,West,239.0,13,73,25.05,73.9,0,Cloudy,0,72.69,Autumn
2023-06-09,S003,P0019,Groceries,West,466.0,340,144,352.37,55.02,15,Sunny,1,58.69,Winter
2022-01-17,S005,P0017,Groceries,South,325.0,173,93,172.69,82.4,15,Sunny,1,83.36,Autumn
2023-01-01,S001,P0005,Toys,North,310.0,70,177,78.32,15.11,0,,0,14.21,Winter
2023-12-01,S001,P0014,Clothing,West,198.0,196,133,202.94,62.86,20,Snowy,1,67.49,Spring
2022-11-05,S004,P0012,Groceries,South,325.0,111,194,114.97,23.46,15,Sunny,1,25.79,Summer
2022-05-01,S002,P0005,Groceries,West,451.0,303,66,322.02,33.41,20,Rainy,0,36.8,Spring
2022-04-14,S001,P0006,Clothing,East,96.0,9,130,20.3,44.32,0,Sunny,0,40.38,Spring
2022-05-17,S002,P0012,Furniture,South,211.0,42,117,54.81,67.23,0,Cloudy,1,62.54,Autumn
2023-08-14,S002,P0005,Clothing,South,285.0,53,43,59.49,40.89,15,Snowy,1,43.94,Autumn
2022-08-19,S003,P0005,Toys,East,398.0,95,105,98.26,97.87,10,Sunny,1,95.02,Autumn
2022-07-12,S004,P0013,Groceries,North,234.0,168,180,174.19,83.13,0,Rainy,0,86.24,Winter
2022-06-28,S002,P0006,Toys,North,399.0,335,96,353.52,97.45,15,Snowy,1,98.52,Summer
2022-01-26,S003,P0017,Toys,West,477.0,333,42,345.55,80.49,10,Cloudy,1,85.42,Autumn
2022-07-05,S004,P0018,Clothing,South,132.0,130,89,132.49,26.31,15,Rainy,0,26.24,Spring
2022-02-08,S001,P0003,Clothing,North,389.0,376,198,372.97,18.33,0,Rainy,1,20.7,Summer
2023-05-23,S004,P0012,Clothing,West,248.0,200,106,208.45,10.5,0,Sunny,1,15.02,Winter
2022-03-30,S003,P0015,Furniture,South,413.0,371,185,377.18,74.5,10,Snowy,0,71.34,Summer
2022-02-05,S002,P0005,Furniture,North,415.0,276,134,291.42,56.11,5,Cloudy,1,53.01,Summer
2022-03-11,S005,P0015,Furniture,West,383.0,260,147,268.17,74.77,15,Cloudy,1,76.96,Winter
2022-11-17,S004,P0016,Clothing,South,424.0,142,91,141.19,97.58,20,Rainy,0,96.4,Summer
2022-03-16,S005,P0001,Clothing,West,200.0,46,80,55.83,26.38,0,Sunny,0,24.18,Summer
2023-10-17,S001,P0008,Groceries,West,294.0,238,38,241.94,"57,55",0,Cloudy,0,54.3,Autumn
2022-04-16,S002,P0011,Toys,West,53.0,23,113,27.55,91.41,10,Rainy,0,89.05,Winter
2023-02-21,S005,P0007,Toys,North,,14,116,8.73,64.34,5,Cloudy,0,68.53,Autumn
2023-05-05,S001,P0014,Groceries,South,136.0,106,34,99.67,83.03,15,Cloudy,0,80.68,Spring
2023-05-09,S004,P0015,Clothing,West,213.0,128,86,146.29,42.36,15,Snowy,0,43.91,Summer
2023-05-20,S002,P0015,Toys,West,65.0,56,166,57.98,75.31,0,Sunny,0,76.63,Autumn
2023-03-23,S002,P0012,Electronics,East,236.0,185,156,191.85,,10,Sunny,0,45.73,Summer
